,PAYS,Location,Longitude,Latitude,Date,Iodine_131,Caesium_134,Caesium_137
1219,Italy,CAPANNA,12.3,42.03,1986-05-08,0.309,0.1,0.196
1208,France,ST.Laurent des eaux,1.58,47.71,1986-05-08,0.44175517916666684,0.1088557831858407,0.2123731444444443
1206,Netherlands,BILTHOVEN,5.18,52.11,1986-05-08,0.01,0.0,0.005
1205,Austria,VIENNA.,16.36,48.21,1986-05-08,1.517,0.625129909090909,0.9306186144578327
1204,Czechoslovakia,HRADEC,50.22,15.83,1986-05-08,1.71,0.36,0.39343750000000016
1203,Italy,CAPANNA,12.3,42.03,1986-05-08,0.467,0.204,0.385
1202,Netherlands,VLISSINGEN,3.58,51.45,1986-05-08,1.127527272727273,0.01,0.8022142946428572
1201,France,CHINON,0.25,47.15,1986-05-08,0.014,0.0033,0.0085
1200,Switzerland,LOCARNO Monti,8.48,46.15,1986-05-08,0.122,0.0444,0.421670588235294
1199,Germany,NEUHERBERG,11.58,48.13,1986-05-08,0.13,0.036,0.077
1198,Austria,VIENNA.,16.36,48.21,1986-05-08,0.2479,0.625129909090909,0.9306186144578327
1246,Czechoslovakia,KOSICE,21.25,48.73,1986-05-08,1.76,0.459,0.8
1207,Greece,ATTIKIS,23.78,38.0,1986-05-08,1.474310344827587,2.5,0.0
1220,France,SACLAY,2.16,48.73,1986-05-08,0.0,0.0023,0.0052
1255,Germany,FREIBURG(BZS),7.87,48.0,1986-05-08,0.012,0.0019,0.02
1222,Austria,INNSBRUCK,11.41,47.28,1986-05-08,0.10471,0.006919,0.01036
1244,France,TRICASTIN,4.73,44.33,1986-05-08,0.0085,0.0,0.0
1221,Italy,CAPANNA,12.3,42.03,1986-05-08,0.224,0.093,0.185
1242,Austria,KLAGENFURT,14.33,46.63,1986-05-08,0.1258,0.030932,0.05439
1241,France,ORSAY,2.18,48.68,1986-05-08,0.012,0.0027,0.005
1240,Austria,INNSBRUCK,11.41,47.28,1986-05-08,0.4514,0.15873,0.296
1239,Czechoslovakia,PRAHA,50.0,14.42,1986-05-08,0.9,0.3,0.39343750000000016
1238,Austria,VIENNA.,16.36,48.21,1986-05-08,0.0777,0.625129909090909,0.9306186144578327
1237,Germany,AACHEN(RWTH),6.1,50.76,1986-05-08,0.0,0.0,0.7103390810810806
1236,Germany,AACHEN(DWD),6.1,50.76,1986-05-08,0.0085,0.0012,0.7103390810810806
1235,Germany,NORDERNEY,7.15,53.71,1986-05-08,0.0066,0.0015,0.0018
1234,Netherlands,GRONINGEN,6.53,53.25,1986-05-08,0.03,0.0,0.012
1243,Switzerland,SPIEZ,7.42,46.42,1986-05-08,0.0369,0.005,0.0106
1232,France,SAINT ALBAN,4.75,45.4,1986-05-08,0.016,0.0075,0.2123731444444443
1231,Germany,OFFENBACH,8.77,50.1,1986-05-08,0.016,0.002,0.003
1230,Italy,TRISAIA,16.63,40.17,1986-05-08,0.328,0.089,0.189
1223,Austria,INNSBRUCK,11.41,47.28,1986-05-08,0.074,0.002442,0.00444
1229,France,CHOOZ,4.81,50.1,1986-05-08,0.0058,0.0052,0.002
1228,Italy,TRISAIA,16.63,40.17,1986-05-08,0.344,0.124,0.267
1227,Sweden,STOCKHOLM,18.08,59.33,1986-05-08,1.85,0.133,0.229
1226,Sweden,STOCKHOLM,18.08,59.33,1986-05-08,0.142,0.00692,0.0118
1225,Netherlands,EELDE,6.56,53.13,1986-05-08,1.127527272727273,0.01,0.8022142946428572
1233,Czechoslovakia,JASLOVSKE,48.5,17.45,1986-05-08,2.85,0.32,0.39343750000000016
1224,France,VERDUN,5.38,49.15,1986-05-08,0.0087,0.0012,0.002
1360,Norway,OSLO,9.8,59.9,1986-05-09,0.0,0.0,0.005
1361,France,DAMPIERRE EN BURLY,2.51,47.71,1986-05-09,0.0065,0.1088557831858407,0.2123731444444443
1365,Norway,OSLO,9.8,59.9,1986-05-09,0.0,0.0,0.03
1363,Austria,LINZ,14.3,48.31,1986-05-09,0.04926,0.625129909090909,0.0
1364,Norway,OSLO,9.8,59.9,1986-05-09,0.0,0.0,0.012
1359,France,CHINON,0.25,47.15,1986-05-09,0.011,0.0024,0.0038
1366,Norway,OSLO,9.8,59.9,1986-05-09,0.0,0.0,0.075
1362,Germany,BERLIN-WEST,13.42,52.5,1986-05-09,0.012,0.0011,0.0
1358,Italy,SALUGGIA(eurex),8.02,45.21,1986-05-09,0.0,0.2153655303030303,0.0
1353,Italy,CAPANNA,12.3,42.03,1986-05-09,0.101,0.056,0.111
1356,Czechoslovakia,CESKE,48.97,14.43,1986-05-09,0.088,0.004,0.1
1355,Greece,THESSALONIKI,22.95,40.59,1986-05-09,0.35,0.0,0.06
1354,Italy,CAPANNA,12.3,42.03,1986-05-09,0.17,0.059,0.115
1352,Czechoslovakia,KOSICE,21.25,48.73,1986-05-09,0.962,0.371,0.637
1351,Spain,TARRAGONA,-0.4,39.48,1986-05-09,0.0,0.0089,0.0141
1350,Greece,ATTIKIS,23.78,38.0,1986-05-09,1.8,0.0,0.2
1349,France,FESSENHEIM,7.56,47.91,1986-05-09,0.013,0.0021,0.0038
1348,Czechoslovakia,MORAVSKY,49.08,16.33,1986-05-09,0.225,0.063,0.39343750000000016
1367,Austria,LINZ,14.3,48.31,1986-05-09,0.041158,0.625129909090909,0.0
1347,Italy,BRASIMONE,11.33,44.48,1986-05-09,0.07,0.009,0.022
1357,Germany,KARLSRUHE,8.67,49.0,1986-05-09,0.0,0.0013,0.002
1368,Greece,KOZANIS,21.79,40.31,1986-05-09,2.0,0.0,0.4
1380,Austria,SALZBURG,13.05,47.9,1986-05-09,0.040823,0.004043,0.006048
1370,France,ORSAY,2.18,48.68,1986-05-09,0.017,0.0025,0.0045
1393,Germany,NEUHERBERG,11.58,48.13,1986-05-09,0.014,0.0016,0.0042
1391,Germany,AACHEN(RWTH),6.1,50.76,1986-05-09,0.0,0.007,1.184
1390,Finland,KONALA(Helsinki)NW,25.0,60.13,1986-05-09,0.092,0.27,0.5536206896551723
1389,Italy,SALUGGIA(IFEC),8.02,45.21,1986-05-09,0.0,0.011,0.6584179577464782
1388,Finland,KONALA(Helsinki)NW,25.0,60.13,1986-05-09,0.081,0.37136930232558124,0.5536206896551723
1387,France,CRUAS,4.8,44.63,1986-05-09,0.012,0.0,0.0
1386,Netherlands,PETTEN,4.64,52.76,1986-05-09,0.0,0.43388659793814416,0.0
1385,Belgium,MOL,5.12,51.18,1986-05-09,0.0088,0.00057,0.001
1384,United Kingdom,BERKELEY,-2.45,51.69,1986-05-09,0.003,0.00035,0.00046
1383,Norway,VAERNES,0.0,0.0,1986-05-09,0.1,0.0,0.025
1382,Sweden,UMEAA,20.25,63.83,1986-05-09,0.0242,0.00433,0.00763
1381,Austria,BREGENZ,9.78,47.51,1986-05-09,0.02553,0.002035,0.003108
1346,Netherlands,VLISSINGEN,3.58,51.45,1986-05-09,1.127527272727273,0.01,0.8022142946428572
1378,Netherlands,GRONINGEN,6.53,53.25,1986-05-09,0.004,0.0,0.002
1377,United Kingdom,CHAPELCROSS,-3.61,55.06,1986-05-09,0.032,0.005,0.011
1376,France,PARIS,2.36,48.85,1986-05-09,0.0054,0.0011,0.0021
1375,Italy,ISPRA,8.63,45.8,1986-05-09,0.04,0.0,0.008
1374,France,CHOOZ,4.81,50.1,1986-05-09,0.005,0.0,0.0042
1373,France,FLAMANVILLE,-1.9,49.55,1986-05-09,0.0055,0.0,0.0
1372,Switzerland,SPIEZ,7.42,46.42,1986-05-09,0.0209,0.0013,0.0025
1371,Czechoslovakia,HRADEC,50.22,15.83,1986-05-09,0.25,0.06,0.39343750000000016
1369,France,TRICASTIN,4.73,44.33,1986-05-09,0.012,0.0,0.0
1345,France,MONACO,7.42,43.73,1986-05-09,0.04,0.02,0.05
1392,Germany,OFFENBACH,8.77,50.1,1986-05-09,0.009,0.001,0.0
1343,Germany,FREIBURG(DWD),7.87,48.0,1986-05-09,0.222,0.104,0.005
1316,United Kingdom,HARWELL,-1.3,51.62,1986-05-09,0.0043,0.00057,0.09876507042253525
1315,Finland,NURMIJAERVI,24.7,60.45,1986-05-09,0.0,0.0097,0.0174
1314,France,LE BUGEY,5.26,45.8,1986-05-09,0.015,0.0,0.2123731444444443
1313,France,ST.Laurent des eaux,1.58,47.71,1986-05-09,0.44175517916666684,0.1088557831858407,0.2123731444444443
1312,Sweden,LJUNGBYHED,13.92,56.82,1986-05-09,0.00827,0.000819,0.00136
1311,Czechoslovakia,JASLOVSKE,48.5,17.45,1986-05-09,0.123,0.06,0.39343750000000016
1310,France,GRAVELINES,2.31,51.0,1986-05-09,0.009,0.0,0.007
1309,Italy,TRISAIA,16.63,40.17,1986-05-09,0.093,0.04,0.082
1308,Netherlands,EELDE,6.56,53.13,1986-05-09,1.127527272727273,0.01,0.8022142946428572
1307,France,LE VESINET,2.13,48.88,1986-05-09,0.019,0.0,0.2123731444444443
1306,Italy,TRISAIA,16.63,40.17,1986-05-09,0.2,0.089,0.189
1305,France,SACLAY,2.16,48.73,1986-05-09,0.0,0.0017,0.0022
1304,Sweden,LJUNGBYHED,13.92,56.82,1986-05-09,0.0167,0.0015,0.00269
1303,United Kingdom,GLASGOW,-4.83,56.0,1986-05-09,0.0083,0.0009,0.0021
1302,Austria,INNSBRUCK,11.41,47.28,1986-05-09,0.05328,0.001628,0.00296
1301,Austria,INNSBRUCK,11.41,47.28,1986-05-09,0.07918,0.625129909090909,0.004477
1300,Austria,INNSBRUCK,11.41,47.28,1986-05-09,0.10434,0.002849,0.00444
1299,Spain,VALENCIA,0.0,0.0,1986-05-09,0.0,0.0,0.03600625
1298,France,VERDUN,5.38,49.15,1986-05-09,0.0091,0.0012,0.0021
1297,France,CADARACHE,5.75,43.71,1986-05-09,0.15,0.001,0.002
1344,Germany,HANNOVER,9.73,52.38,1986-05-09,0.01,0.0007,0.0015
1317,Sweden,OESTERSUND,14.67,63.17,1986-05-09,0.178,0.0256,0.0469
1318,Austria,VIENNA.,16.36,48.21,1986-05-09,0.05513,0.625129909090909,0.9306186144578327
1379,Italy,BOLOGNA,11.33,44.48,1986-05-09,0.047,0.013,0.017
1320,Austria,KLAGENFURT,14.33,46.63,1986-05-09,0.08103,0.003418,0.00629
1319,Czechoslovakia,PRAHA,50.0,14.42,1986-05-09,0.04,0.0,0.39343750000000016
1342,Norway,KJELLER,10.66,59.9,1986-05-09,0.25,0.0,0.08
1341,Finland,KONALA(Helsinki)NW,25.0,60.13,1986-05-09,0.102,0.37136930232558124,0.5536206896551723
1339,Sweden,GOETEBORG,12.0,57.75,1986-05-09,0.189,0.0525,0.0955
1338,Czechoslovakia,PRAHA,50.08,14.42,1986-05-09,0.087,0.022,0.39343750000000016
1337,Austria,VIENNA.,16.36,48.21,1986-05-09,0.06179,0.625129909090909,0.9306186144578327
1336,Norway,BERGEN,10.66,59.9,1986-05-09,0.07,0.0,0.015
1335,Czechoslovakia,BRATISLAVA,48.17,17.17,1986-05-09,0.21,0.035,0.39343750000000016
1334,France,SAINT ALBAN,4.75,45.4,1986-05-09,0.015,0.0028,0.2123731444444443
1333,Germany,GOETTINGEN,9.95,51.53,1986-05-09,0.03,0.0019,0.0039
1332,Sweden,STOCKHOLM,18.08,59.33,1986-05-09,1.05,0.14,0.25
1340,Belgium,BRUXELLES(Ixelles),4.33,50.78,1986-05-09,0.0079,0.0,0.21779452500000002
1330,Germany,NORDERNEY,7.15,53.71,1986-05-09,0.0046,0.00067,0.0015
1331,Sweden,STOCKHOLM,18.08,59.33,1986-05-09,1.34,0.223,0.413
1322,Austria,KLAGENFURT,14.33,46.63,1986-05-09,0.02553,0.002849,0.00518
1323,United Kingdom,HARWELL,-1.3,51.62,1986-05-09,0.0057,0.001,0.09876507042253525
1324,Netherlands,BILTHOVEN,5.18,52.11,1986-05-09,0.005,0.0,0.0
1321,Austria,KLAGENFURT,14.33,46.63,1986-05-09,0.05513,0.002849,0.00333
1326,Germany,AACHEN(DWD),6.1,50.76,1986-05-09,0.0067,0.0005,0.7103390810810806
1327,Germany,FREIBURG(BZS),7.87,48.0,1986-05-09,0.013,0.0013,0.01
1328,Sweden,STOCKHOLM,18.08,59.33,1986-05-09,0.0547,0.00582,0.0104
1329,Sweden,LJUNGBYHED,13.92,56.82,1986-05-09,0.0087,0.000291,0.000499
1325,Hungary,BUDAPEST,19.1,47.5,1986-05-09,0.75,0.14,0.29
1453,Netherlands,BILTHOVEN,5.18,52.11,1986-05-10,1.127527272727273,0.01,0.0
1452,Austria,KLAGENFURT,14.33,46.63,1986-05-10,0.027491,0.00175,0.0037
1451,Austria,KLAGENFURT,14.33,46.63,1986-05-10,0.04736,0.003174,0.004736
1450,Austria,KLAGENFURT,14.33,46.63,1986-05-10,0.04662,0.002767,0.004773
1449,France,ST.Laurent des eaux,1.58,47.71,1986-05-10,0.44175517916666684,0.1088557831858407,0.2123731444444443
1448,France,VERDUN,5.38,49.15,1986-05-10,0.0076,0.0011,0.00206
1447,Norway,OSLO,9.8,59.9,1986-05-10,0.0,0.0,0.0072
1446,Italy,CAPANNA,12.3,42.03,1986-05-10,0.05,0.016,0.032
1444,United Kingdom,CHAPELCROSS,-3.61,55.06,1986-05-10,0.005,0.07282482568807344,0.001
1443,Finland,KONALA(Helsinki)NW,25.0,60.13,1986-05-10,0.075,0.099,0.5536206896551723
1442,Finland,KONALA(Helsinki)NW,25.0,60.13,1986-05-10,0.144,0.37136930232558124,0.5536206896551723
1440,France,LE VESINET,2.13,48.88,1986-05-10,0.007,0.0,0.2123731444444443
1439,United Kingdom,GLASGOW,-4.83,56.0,1986-05-10,0.0012,0.0003,0.0007
1438,France,GRAVELINES,2.31,51.0,1986-05-10,0.004,0.0,0.0
1437,Germany,FREIBURG(BZS),7.87,48.0,1986-05-10,0.01,0.0014,0.7103390810810806
1454,Sweden,GOETEBORG,12.0,57.75,1986-05-10,0.0255,0.00475,0.00847
1445,Sweden,UMEAA,20.25,63.83,1986-05-10,0.107,0.0315,0.0563
1455,France,SAINT ALBAN,4.75,45.4,1986-05-10,0.012,0.001,0.2123731444444443
1466,Germany,NORDERNEY,7.15,53.71,1986-05-10,0.0037,0.00074,0.00074
1457,Austria,VIENNA.,16.36,48.21,1986-05-10,0.03811,0.625129909090909,0.9306186144578327
1475,France,CHOOZ,4.81,50.1,1986-05-10,0.0055,0.0,0.004
1474,Czechoslovakia,MORAVSKY,49.08,16.33,1986-05-10,0.048,0.002,0.39343750000000016
1473,Netherlands,GRONINGEN,6.53,53.25,1986-05-10,0.004,0.0,0.0
1472,Switzerland,SPIEZ,7.42,46.42,1986-05-10,0.0134,0.001,0.0018
1471,Czechoslovakia,HRADEC,50.22,15.83,1986-05-10,0.02,0.7876053030303033,0.39343750000000016
1470,France,ORSAY,2.18,48.68,1986-05-10,0.0019,0.0004,0.0007
1469,Austria,BREGENZ,9.78,47.51,1986-05-10,0.02183,0.002035,0.00333
1468,Germany,NEUHERBERG,11.58,48.13,1986-05-10,0.016,0.0024,0.0043
1456,Czechoslovakia,JASLOVSKE,48.5,17.45,1986-05-10,0.112,0.06,0.39343750000000016
1467,France,PARIS,2.36,48.85,1986-05-10,0.00094,0.00017,0.00033
1465,France,CRUAS,4.8,44.63,1986-05-10,0.0065,0.0018,0.0
1464,Germany,KARLSRUHE,8.67,49.0,1986-05-10,0.0,0.0022,0.0032
1463,Austria,INNSBRUCK,11.41,47.28,1986-05-10,0.05587,0.002971,0.00518
1462,Austria,INNSBRUCK,11.41,47.28,1986-05-10,0.07955,0.625129909090909,0.003256
1461,Austria,INNSBRUCK,11.41,47.28,1986-05-10,0.07067,0.001855,0.002442
1460,France,SACLAY,2.16,48.73,1986-05-10,0.0,0.0004,0.00087
1459,Greece,ATTIKIS,23.78,38.0,1986-05-10,0.5,0.0,0.13
1458,Austria,VIENNA.,16.36,48.21,1986-05-10,0.05624,0.625129909090909,0.9306186144578327
1436,United Kingdom,HARWELL,-1.3,51.62,1986-05-10,0.00033,0.0,0.09876507042253525
1435,Sweden,LJUNGBYHED,13.92,56.82,1986-05-10,0.00877,0.000187,0.00037
1441,Belgium,BRUXELLES(Ixelles),4.33,50.78,1986-05-10,0.0036,0.0,0.21779452500000002
1433,United Kingdom,HARWELL,-1.3,51.62,1986-05-10,0.00027,1.2e-05,0.09876507042253525
1410,Sweden,STOCKHOLM,18.08,59.33,1986-05-10,0.0139,0.000365,0.000692
1409,Germany,AACHEN(RWTH),6.1,50.76,1986-05-10,0.0,0.0,0.7103390810810806
1408,Italy,SALUGGIA(IFEC),8.02,45.21,1986-05-10,0.0,0.2153655303030303,0.0043
1407,Italy,TRISAIA,16.63,40.17,1986-05-10,0.068,0.02,0.04
1406,Sweden,STOCKHOLM,18.08,59.33,1986-05-10,0.0156,0.00157,0.00264
1405,Italy,SALUGGIA(eurex),8.02,45.21,1986-05-10,0.0,0.2153655303030303,0.6584179577464782
1404,Czechoslovakia,PRAHA,50.08,14.42,1986-05-10,0.021,0.001,0.39343750000000016
1403,Germany,OFFENBACH,8.77,50.1,1986-05-10,0.007,0.0007,0.0015
1402,France,TRICASTIN,4.73,44.33,1986-05-10,0.005,0.0,0.0
1401,Austria,LINZ,14.3,48.31,1986-05-10,0.038884,0.625129909090909,0.0
1400,Italy,ISPRA,8.63,45.8,1986-05-10,0.03,0.0,0.006
1399,France,CADARACHE,5.75,43.71,1986-05-10,0.06,0.0,0.0
1398,Czechoslovakia,KOSICE,21.25,48.73,1986-05-10,0.017,0.0016,0.0029
1397,Italy,BRASIMONE,11.33,44.48,1986-05-10,0.025,0.004,0.008
1396,Austria,SALZBURG,13.05,47.9,1986-05-10,0.038135,0.003855,0.005347
1395,Italy,TRISAIA,16.63,40.17,1986-05-10,0.041,0.003,0.006
1434,Italy,CASACCIA,12.3,42.03,1986-05-10,0.064,0.027,0.061
1411,Germany,HANNOVER,9.73,52.38,1986-05-10,0.008,0.0004,0.0015
1412,Germany,FREIBURG(DWD),7.87,48.0,1986-05-10,0.025,0.0041,0.7103390810810806
1394,Germany,AACHEN(DWD),6.1,50.76,1986-05-10,0.0052,0.0007,0.7103390810810806
1414,France,FESSENHEIM,7.56,47.91,1986-05-10,0.011,0.00145,0.0039
1413,France,MONACO,7.42,43.73,1986-05-10,0.02,0.02,0.05
1432,Finland,NURMIJAERVI,24.7,60.45,1986-05-10,0.0,0.0102,0.0186
1431,France,LE BUGEY,5.26,45.8,1986-05-10,0.026,0.0,0.2123731444444443
1430,France,GRENOBLE,5.72,45.18,1986-05-10,0.00185,0.0,0.00074
1429,Italy,BOLOGNA,11.33,44.48,1986-05-10,0.051,0.011,0.032
1427,France,CHINON,0.25,47.15,1986-05-10,0.0033,0.0,0.0
1426,United Kingdom,BERKELEY,-2.45,51.69,1986-05-10,0.00027,0.0,0.00026
1425,Italy,CAPANNA,12.3,42.03,1986-05-10,0.046,0.2153655303030303,0.006
1424,Norway,OSLO,9.8,59.9,1986-05-10,0.0,0.0,0.0025
1428,Belgium,MOL,5.12,51.18,1986-05-10,0.0068,0.00091,0.00175
1422,Germany,BERLIN-WEST,13.42,52.5,1986-05-10,0.01,0.00037,0.7103390810810806
1421,Spain,VALENCIA,0.0,0.0,1986-05-10,0.0,0.0,0.03600625
1420,Greece,KOZANIS,21.79,40.31,1986-05-10,0.4,0.0,0.07
1419,France,DAMPIERRE EN BURLY,2.51,47.71,1986-05-10,0.0021,0.1088557831858407,0.2123731444444443
1418,Czechoslovakia,CESKE,48.97,14.43,1986-05-10,0.096,0.002,0.39343750000000016
1417,Hungary,BUDAPEST,19.1,47.5,1986-05-10,0.054,0.006,0.009
1416,Spain,TARRAGONA,-0.4,39.48,1986-05-10,0.0,0.0,0.03600625
1423,Norway,OSLO,9.8,59.9,1986-05-10,0.0,0.0,0.0007
1415,Greece,THESSALONIKI,22.95,40.59,1986-05-10,0.2,0.0,0.06
1529,France,GRAVELINES,2.31,51.0,1986-05-11,0.004,0.0,0.0
1528,United Kingdom,BERKELEY,-2.45,51.69,1986-05-11,0.0017,0.00028,0.00046
1527,Italy,CAPANNA,12.3,42.03,1986-05-11,0.041,0.2153655303030303,0.006
1526,France,CADARACHE,5.75,43.71,1986-05-11,0.06,0.0,0.0
1525,France,SAINT ALBAN,4.75,45.4,1986-05-11,0.0065,0.0022,0.2123731444444443
1524,France,SACLAY,2.16,48.73,1986-05-11,0.0,0.0004,0.00047
1520,France,CHOOZ,4.81,50.1,1986-05-11,0.0055,0.0,0.004
1522,Belgium,BRUXELLES(Ixelles),4.33,50.78,1986-05-11,0.0017,0.0,0.001
1521,France,PARIS,2.36,48.85,1986-05-11,0.003,0.0003,0.00059
1530,Germany,AACHEN(RWTH),6.1,50.76,1986-05-11,0.0,0.0,1.221
1519,France,LE VESINET,2.13,48.88,1986-05-11,0.0028,0.0,0.2123731444444443
1518,Netherlands,GRONINGEN,6.53,53.25,1986-05-11,0.002,0.0,0.0
1517,Spain,TARRAGONA,-0.4,39.48,1986-05-11,0.0,0.0,0.03600625
1516,France,CRUAS,4.8,44.63,1986-05-11,0.003,0.0,0.0
1515,France,LE BUGEY,5.26,45.8,1986-05-11,0.004,0.0,0.2123731444444443
1523,France,CHINON,0.25,47.15,1986-05-11,0.0021,0.0,0.0
1531,Greece,KOZANIS,21.79,40.31,1986-05-11,0.1,0.0,0.01
1536,Italy,CAPANNA,12.3,42.03,1986-05-11,0.033,0.2153655303030303,0.015
1533,Austria,KLAGENFURT,14.33,46.63,1986-05-11,0.05328,0.002319,0.003478
1514,Belgium,MOL,5.12,51.18,1986-05-11,0.00194,0.00014,0.00019
1550,Austria,LINZ,14.3,48.31,1986-05-11,0.03247,0.004406,0.008912
1549,Italy,ISPRA,8.63,45.8,1986-05-11,0.03,0.0,0.006
1548,Italy,CAPANNA,12.3,42.03,1986-05-11,0.03,0.2153655303030303,0.011
1547,Italy,TRISAIA,16.63,40.17,1986-05-11,0.023,0.001,0.002
1546,Greece,ATTIKIS,23.78,38.0,1986-05-11,0.53,0.0,0.21
1545,Germany,AACHEN(DWD),6.1,50.76,1986-05-11,0.0063,0.0007,0.7103390810810806
1532,Austria,KLAGENFURT,14.33,46.63,1986-05-11,0.06253,0.002686,0.003626
1544,Italy,CAPANNA,12.3,42.03,1986-05-11,0.037,0.2153655303030303,0.011
1542,Austria,SALZBURG,13.05,47.9,1986-05-11,0.035635,0.003812,0.006398
1540,Germany,FREIBURG(BZS),7.87,48.0,1986-05-11,0.0035,0.0,0.02
1539,Sweden,RISOE,12.07,55.7,1986-05-11,0.017902,0.007964,0.014449
1538,Italy,SALUGGIA(eurex),8.02,45.21,1986-05-11,0.0,0.2153655303030303,0.0
1537,Germany,BERLIN-WEST,13.42,52.5,1986-05-11,0.0063,0.00074,0.14
1535,Austria,KLAGENFURT,14.33,46.63,1986-05-11,0.032597,0.00179,0.002775
1534,Italy,TRISAIA,16.63,40.17,1986-05-11,0.028,0.001,0.002
1543,Italy,SALUGGIA(IFEC),8.02,45.21,1986-05-11,0.0,0.2153655303030303,0.6584179577464782
1541,Greece,THESSALONIKI,22.95,40.59,1986-05-11,0.1,0.0,0.02
1513,France,DAMPIERRE EN BURLY,2.51,47.71,1986-05-11,0.0015,0.1088557831858407,0.2123731444444443
1511,France,ST.Laurent des eaux,1.58,47.71,1986-05-11,0.44175517916666684,0.1088557831858407,0.2123731444444443
1490,Czechoslovakia,HRADEC,50.22,15.83,1986-05-11,0.025,0.0,0.39343750000000016
1489,Czechoslovakia,CESKE,48.97,14.43,1986-05-11,0.06,0.002,0.39343750000000016
1488,Austria,VIENNA.,16.36,48.21,1986-05-11,0.04699,0.625129909090909,0.9306186144578327
